latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
32.7535,-115.4569,344.2,1.6,1.2,2008-01-14,2033,Aqua,MODIS,93,6.2,296.8,97.6,D,0
32.9348,-115.4835,362.5,1.6,1.2,2008-01-14,2033,Aqua,MODIS,100,6.2,302.4,178.3,D,0
32.6848,-115.6537,349.0,1.1,1.0,2008-01-17,2104,Aqua,MODIS,95,6.2,295.5,65.6,D,0
32.6834,-115.6651,349.0,1.1,1.0,2008-01-17,2104,Aqua,MODIS,95,6.2,295.3,65.4,D,0
32.6941,-115.6553,377.3,1.1,1.0,2008-01-17,2104,Aqua,MODIS,100,6.2,296.9,158.6,D,0
32.6926,-115.6668,379.5,1.1,1.0,2008-01-17,2104,Aqua,MODIS,100,6.2,301.8,168.3,D,0
33.4846,-114.7118,339.1,2.5,1.5,2008-01-21,1904,Terra,MODIS,91,6.2,291.1,155.7,D,0
41.4563,-123.9143,341.2,1.6,1.2,2008-01-23,1850,Terra,MODIS,92,6.2,280.0,99.6,D,0
36.4697,-119.5882,351.0,1.1,1.0,2008-02-16,2118,Aqua,MODIS,96,6.2,299.2,68.4,D,0
36.4582,-119.4485,343.2,1.1,1.1,2008-02-16,2118,Aqua,MODIS,93,6.2,297.2,52.0,D,0
36.4567,-119.4607,346.2,1.1,1.1,2008-02-16,2118,Aqua,MODIS,94,6.2,298.8,58.3,D,0
38.8626,-122.7998,340.2,1.0,1.0,2008-03-03,2118,Aqua,MODIS,92,6.2,292.9,43.0,D,0
38.861,-122.8111,349.0,1.0,1.0,2008-03-03,2118,Aqua,MODIS,95,6.2,293.3,59.5,D,0
38.8193,-122.8503,342.1,1.7,1.3,2008-03-07,2054,Aqua,MODIS,93,6.2,285.3,104.1,D,0
38.8125,-120.6454,356.9,1.0,1.0,2008-03-12,2112,Aqua,MODIS,98,6.2,293.1,78.5,D,0
37.4048,-118.4769,388.8,1.3,1.1,2008-03-16,2047,Aqua,MODIS,100,6.2,299.3,270.2,D,0
37.4,-118.4459,346.4,1.3,1.1,2008-03-16,2047,Aqua,MODIS,94,6.2,290.2,72.7,D,0
37.3975,-118.4599,348.1,1.3,1.1,2008-03-16,2047,Aqua,MODIS,95,6.2,292.4,77.7,D,0
37.4098,-118.4488,416.7,1.3,1.1,2008-03-16,2047,Aqua,MODIS,100,6.2,303.4,521.5,D,0
37.4073,-118.4629,427.4,1.3,1.1,2008-03-16,2047,Aqua,MODIS,100,6.2,316.3,654.6,D,0
39.2816,-122.1889,340.9,3.4,1.7,2008-03-17,1951,Terra,MODIS,92,6.2,295.2,246.2,D,0
39.5655,-122.0936,370.1,1.1,1.0,2008-03-21,2106,Aqua,MODIS,100,6.2,303.3,125.4,D,0
39.2016,-122.1634,397.4,1.1,1.0,2008-03-21,2106,Aqua,MODIS,100,6.2,309.4,267.9,D,0
38.7205,-121.571,343.3,1.0,1.0,2008-03-25,1902,Terra,MODIS,93,6.2,300.0,43.8,D,0
37.838,-120.9953,343.6,1.0,1.0,2008-03-25,1903,Terra,MODIS,93,6.2,275.8,52.9,D,0
38.8362,-120.649,343.3,3.5,1.8,2008-03-26,1945,Terra,MODIS,93,6.2,282.9,326.5,D,0
37.71,-120.7082,393.9,1.2,1.1,2008-03-26,2124,Aqua,MODIS,100,6.2,304.0,270.5,D,0
32.8616,-116.4278,347.1,1.2,1.1,2008-04-01,2046,Aqua,MODIS,94,6.2,295.5,68.8,D,0
32.8713,-116.4304,360.0,1.2,1.1,2008-04-01,2046,Aqua,MODIS,99,6.2,299.2,107.5,D,0
40.2026,-122.8022,353.3,1.2,1.1,2008-04-03,1856,Terra,MODIS,97,6.2,297.8,83.4,D,0
40.2001,-122.8081,343.8,1.2,1.1,2008-04-03,1856,Terra,MODIS,93,6.2,296.2,58.3,D,0
41.8842,-121.4627,348.4,1.1,1.0,2008-04-04,2119,Aqua,MODIS,95,6.2,300.8,58.9,D,0
41.8859,-121.45,348.6,1.1,1.0,2008-04-04,2119,Aqua,MODIS,95,6.2,300.3,59.5,D,0
41.8751,-121.4606,363.8,1.1,1.0,2008-04-04,2119,Aqua,MODIS,100,6.2,302.3,100.5,D,0
41.8767,-121.4479,339.9,1.1,1.0,2008-04-04,2119,Aqua,MODIS,92,6.2,298.6,41.3,D,0
37.1761,-118.2843,378.4,1.3,1.1,2008-04-07,1832,Terra,MODIS,100,6.2,307.7,196.3,D,0
37.1749,-118.2779,376.2,1.3,1.1,2008-04-07,1832,Terra,MODIS,100,6.2,304.6,183.2,D,0
37.1765,-118.2921,352.0,1.3,1.1,2008-04-07,1832,Terra,MODIS,96,6.2,303.4,81.5,D,0
37.6177,-118.6221,348.1,1.2,1.1,2008-04-10,1903,Terra,MODIS,95,6.2,302.2,66.6,D,0
37.6153,-118.6088,348.3,1.2,1.1,2008-04-10,1903,Terra,MODIS,95,6.2,300.5,67.2,D,0
37.6068,-118.6299,344.0,1.6,1.2,2008-04-10,2041,Aqua,MODIS,92,6.2,304.0,83.4,D,0
37.6101,-118.613,346.1,1.6,1.2,2008-04-10,2041,Aqua,MODIS,93,6.2,300.8,90.6,D,0
37.6107,-118.6178,351.2,1.6,1.2,2008-04-10,2041,Aqua,MODIS,96,6.2,302.6,110.9,D,0
34.2898,-117.5302,345.4,1.1,1.0,2008-04-12,1851,Terra,MODIS,92,6.2,303.0,53.7,D,0
36.6904,-121.4752,344.6,3.8,1.8,2008-04-12,2029,Aqua,MODIS,92,6.2,301.4,306.2,D,0
36.6812,-121.4801,349.2,3.8,1.8,2008-04-12,2029,Aqua,MODIS,94,6.2,301.2,368.2,D,0
40.1952,-122.7946,348.0,3.6,1.8,2008-04-12,2030,Aqua,MODIS,94,6.2,300.4,350.7,D,0
41.9787,-124.1093,315.8,1.4,1.2,2008-04-13,556,Terra,MODIS,92,6.2,285.2,28.0,N,0
41.9326,-121.4342,359.2,1.7,1.3,2008-04-13,1932,Terra,MODIS,99,6.2,304.8,173.5,D,0
38.9865,-123.0239,349.4,1.1,1.0,2008-04-13,2112,Aqua,MODIS,94,6.2,305.5,59.2,D,0
38.9956,-123.0262,350.9,1.1,1.0,2008-04-13,2112,Aqua,MODIS,95,6.2,305.1,62.9,D,0
39.3051,-123.1726,346.5,1.1,1.0,2008-04-13,2113,Aqua,MODIS,93,6.2,303.3,52.6,D,0
33.4965,-115.8336,326.8,3.9,1.8,2008-04-14,636,Terra,MODIS,100,6.2,289.2,175.9,N,0
33.5021,-115.8396,324.2,3.9,1.8,2008-04-14,636,Terra,MODIS,100,6.2,290.3,157.5,N,0
33.488,-115.8214,324.4,1.9,1.3,2008-04-14,914,Aqua,MODIS,100,6.2,285.6,57.9,N,0
37.5519,-119.6656,349.3,1.3,1.1,2008-04-14,1838,Terra,MODIS,95,6.2,299.8,80.7,D,0
37.5504,-119.6522,352.2,1.3,1.1,2008-04-14,1838,Terra,MODIS,96,6.2,299.5,89.1,D,0
37.5561,-119.6753,368.2,1.9,1.3,2008-04-15,1921,Terra,MODIS,100,6.2,288.0,283.0,D,0
37.544,-119.6769,363.6,1.9,1.3,2008-04-15,1921,Terra,MODIS,100,6.2,286.6,245.4,D,0
37.5396,-119.6563,346.0,1.9,1.3,2008-04-15,1921,Terra,MODIS,94,6.2,287.6,140.5,D,0
39.2137,-123.1236,339.7,1.2,1.1,2008-04-15,1921,Terra,MODIS,92,6.2,291.8,52.5,D,0
37.5441,-119.6752,352.4,1.1,1.0,2008-04-15,2100,Aqua,MODIS,91,6.2,288.1,75.1,D,0
34.2821,-117.5515,352.8,3.1,1.7,2008-04-16,2142,Aqua,MODIS,96,6.2,299.9,329.7,D,0
40.3865,-122.9105,354.0,1.7,1.3,2008-04-16,2143,Aqua,MODIS,97,6.2,295.7,142.5,D,0
37.6251,-118.6221,348.5,1.4,1.2,2008-04-17,1909,Terra,MODIS,94,6.2,304.0,86.3,D,0
38.8377,-121.4985,350.4,1.0,1.0,2008-04-17,1909,Terra,MODIS,95,6.2,311.0,56.2,D,0
38.2611,-120.035,343.2,1.5,1.2,2008-04-18,2130,Aqua,MODIS,91,6.2,289.3,87.9,D,0
40.3939,-122.923,384.6,1.2,1.1,2008-04-18,2131,Aqua,MODIS,100,6.2,307.4,212.5,D,0
33.7037,-116.1914,329.9,1.2,1.1,2008-04-27,606,Terra,MODIS,100,6.2,293.1,38.1,N,0
34.1748,-118.0366,383.8,1.0,1.0,2008-04-27,606,Terra,MODIS,100,6.2,303.6,180.4,N,0
34.1733,-118.0478,343.2,1.0,1.0,2008-04-27,606,Terra,MODIS,100,6.2,297.0,51.4,N,0
34.183,-118.0338,338.0,1.0,1.0,2008-04-27,606,Terra,MODIS,100,6.2,295.7,42.8,N,0
34.1815,-118.0449,356.9,1.0,1.0,2008-04-27,606,Terra,MODIS,100,6.2,298.3,83.5,N,0
37.6035,-121.3169,323.4,1.0,1.0,2008-04-27,607,Terra,MODIS,100,6.2,291.5,22.1,N,0
34.1935,-118.0563,317.8,2.3,1.5,2008-04-27,1021,Aqua,MODIS,96,6.2,288.2,55.0,N,0
34.1877,-118.0294,332.7,2.3,1.5,2008-04-27,1021,Aqua,MODIS,100,6.2,293.1,112.0,N,0
34.1739,-118.0285,317.5,2.3,1.5,2008-04-27,1021,Aqua,MODIS,95,6.2,292.2,55.1,N,0
38.8964,-122.8948,364.3,1.0,1.0,2008-04-27,2125,Aqua,MODIS,100,6.2,306.6,94.2,D,0
34.1829,-118.042,354.2,1.7,1.3,2008-04-28,926,Aqua,MODIS,100,6.2,297.4,152.7,N,0
34.1841,-118.0466,336.6,1.7,1.3,2008-04-28,926,Aqua,MODIS,100,6.2,295.7,80.4,N,0
34.1731,-118.0516,316.2,1.7,1.3,2008-04-28,926,Aqua,MODIS,93,6.2,292.4,30.1,N,0
34.1824,-118.0299,316.0,1.7,1.3,2008-04-28,926,Aqua,MODIS,92,6.2,293.4,29.0,N,0
34.1768,-118.0518,355.4,1.1,1.0,2008-04-28,1852,Terra,MODIS,97,6.2,313.5,69.9,D,0
33.7285,-116.6153,315.6,3.5,1.8,2008-04-30,636,Terra,MODIS,92,6.2,285.9,97.8,N,0
33.7222,-116.6263,317.9,3.5,1.8,2008-04-30,636,Terra,MODIS,96,6.2,284.4,112.7,N,0
33.7308,-116.6406,333.9,2.1,1.4,2008-04-30,914,Aqua,MODIS,100,6.2,283.3,111.1,N,0
33.7291,-116.6207,382.1,2.1,1.4,2008-04-30,914,Aqua,MODIS,100,6.2,292.0,494.4,N,0
33.7276,-116.6025,327.3,2.1,1.4,2008-04-30,914,Aqua,MODIS,100,6.2,287.8,81.5,N,0
33.73,-116.627,379.4,2.1,1.4,2008-04-30,914,Aqua,MODIS,100,6.2,289.7,462.0,N,0
33.7284,-116.609,344.8,2.1,1.4,2008-04-30,914,Aqua,MODIS,100,6.2,290.0,162.0,N,0
38.6071,-120.5757,357.1,1.4,1.2,2008-04-30,1838,Terra,MODIS,98,6.2,289.4,134.3,D,0
33.7138,-116.6151,356.3,1.0,1.0,2008-04-30,1839,Terra,MODIS,98,6.2,307.9,70.7,D,0
39.7893,-120.4399,364.6,1.1,1.0,2008-05-01,2100,Aqua,MODIS,100,6.2,298.6,105.5,D,0
39.7873,-120.4523,354.0,1.1,1.0,2008-05-01,2100,Aqua,MODIS,97,6.2,296.2,74.5,D,0
37.7454,-118.9535,372.8,1.3,1.1,2008-05-03,2048,Aqua,MODIS,100,6.2,302.9,187.3,D,0
40.0797,-122.6993,343.1,1.1,1.1,2008-05-05,1856,Terra,MODIS,92,6.2,307.1,48.7,D,0
40.0781,-122.6867,365.2,1.1,1.1,2008-05-05,1856,Terra,MODIS,100,6.2,310.0,110.9,D,0
40.0714,-122.6964,343.9,2.9,1.6,2008-05-05,2036,Aqua,MODIS,92,6.2,300.1,219.6,D,0
39.1503,-123.1827,348.3,1.0,1.0,2008-05-06,2119,Aqua,MODIS,94,6.2,305.3,47.7,D,0
