latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
32.6843,-115.6711,347.9,4.1,1.9,2011-01-10,2010,Aqua,MODIS,95,6.2,293.3,436.8,D,0
33.4856,-114.7188,340.2,1.3,1.1,2011-01-24,1845,Terra,MODIS,91,6.2,295.0,57.5,D,0
39.6624,-121.2156,340.2,1.7,1.3,2011-01-25,1926,Terra,MODIS,92,6.2,286.5,96.6,D,0
39.6604,-121.2025,357.6,1.7,1.3,2011-01-25,1926,Terra,MODIS,99,6.2,289.3,174.2,D,0
39.6586,-121.1972,365.6,1.7,1.3,2011-01-25,1926,Terra,MODIS,100,6.2,288.4,221.7,D,0
39.6699,-121.2032,359.6,1.0,1.0,2011-01-25,2107,Aqua,MODIS,99,6.2,290.3,88.6,D,0
33.0109,-115.5677,340.2,3.5,1.8,2011-01-27,1916,Terra,MODIS,91,6.2,295.2,251.3,D,0
33.0196,-115.6037,348.7,3.5,1.8,2011-01-27,1916,Terra,MODIS,95,6.2,297.6,349.8,D,0
32.8706,-115.4801,354.7,1.0,1.0,2011-01-27,2053,Aqua,MODIS,97,6.2,303.2,69.1,D,0
38.7146,-120.5027,338.9,1.8,1.3,2011-01-28,2138,Aqua,MODIS,91,6.2,284.1,105.6,D,0
33.1324,-115.48,402.2,1.3,1.1,2011-02-01,2111,Aqua,MODIS,100,6.2,310.9,390.7,D,0
33.1309,-115.494,367.4,1.3,1.1,2011-02-01,2111,Aqua,MODIS,100,6.2,307.4,152.4,D,0
39.4186,-122.2187,343.3,1.1,1.0,2011-02-10,2107,Aqua,MODIS,93,6.2,295.9,54.3,D,0
39.1009,-121.8347,349.9,1.1,1.0,2011-02-10,2107,Aqua,MODIS,96,6.2,297.9,65.4,D,0
39.4388,-120.7971,341.5,1.8,1.3,2011-02-13,2138,Aqua,MODIS,92,6.2,291.3,109.4,D,0
39.4404,-120.778,341.5,1.8,1.3,2011-02-13,2138,Aqua,MODIS,92,6.2,287.5,110.3,D,0
39.6067,-122.0796,349.3,1.5,1.2,2011-02-13,2138,Aqua,MODIS,96,6.2,298.7,104.4,D,0
32.7295,-115.4667,353.4,2.0,1.4,2011-02-15,2124,Aqua,MODIS,97,6.2,304.3,177.5,D,0
33.1462,-115.4376,358.3,2.1,1.4,2011-02-15,2124,Aqua,MODIS,99,6.2,302.2,211.9,D,0
33.1443,-115.4594,370.6,2.1,1.4,2011-02-15,2124,Aqua,MODIS,100,6.2,307.5,316.0,D,0
32.8025,-115.6421,401.6,1.0,1.0,2011-02-17,552,Terra,MODIS,100,6.2,294.0,267.3,N,0
32.8011,-115.6527,361.0,1.0,1.0,2011-02-17,552,Terra,MODIS,100,6.2,287.5,91.9,N,0
32.8111,-115.6515,326.7,2.3,1.5,2011-02-17,1010,Aqua,MODIS,100,6.2,283.1,93.0,N,0
32.8061,-115.6279,348.1,2.3,1.5,2011-02-17,1010,Aqua,MODIS,100,6.2,285.2,205.2,N,0
32.8567,-115.3551,342.8,1.3,1.1,2011-02-17,2111,Aqua,MODIS,91,6.2,297.4,67.3,D,0
32.8552,-115.3692,366.2,1.3,1.1,2011-02-17,2111,Aqua,MODIS,100,6.2,305.3,152.1,D,0
33.127,-115.4883,383.0,1.3,1.1,2011-02-17,2111,Aqua,MODIS,100,6.2,307.7,239.2,D,0
33.1255,-115.5023,347.4,1.3,1.1,2011-02-17,2111,Aqua,MODIS,94,6.2,304.9,74.9,D,0
33.1372,-115.4899,397.1,1.3,1.1,2011-02-17,2111,Aqua,MODIS,100,6.2,311.3,344.0,D,0
32.867,-115.541,365.8,1.3,1.1,2011-02-17,2111,Aqua,MODIS,100,6.2,304.4,141.7,D,0
32.8061,-115.6444,360.1,3.2,1.7,2011-02-18,2016,Aqua,MODIS,100,6.2,290.2,457.4,D,0
32.7976,-115.639,322.6,1.1,1.1,2011-02-19,540,Terra,MODIS,100,6.2,271.5,28.3,N,0
32.8069,-115.6412,343.0,1.1,1.1,2011-02-19,540,Terra,MODIS,100,6.2,272.3,62.5,N,0
39.5645,-122.0513,340.9,1.5,1.2,2011-03-01,2138,Aqua,MODIS,92,6.2,288.5,80.4,D,0
34.8281,-118.4402,370.7,1.4,1.2,2011-03-03,2124,Aqua,MODIS,100,6.2,298.2,190.8,D,0
32.7425,-115.7348,359.0,1.3,1.1,2011-03-05,2111,Aqua,MODIS,99,6.2,305.2,104.8,D,0
35.6486,-119.9979,334.3,1.0,1.0,2011-03-07,958,Aqua,MODIS,100,6.2,283.5,38.3,N,0
35.647,-119.987,317.4,1.0,1.0,2011-03-07,958,Aqua,MODIS,95,6.2,283.3,18.8,N,0
36.8743,-120.4381,339.5,1.0,1.0,2011-03-12,2119,Aqua,MODIS,91,6.2,296.5,41.6,D,0
33.2967,-116.8002,367.6,1.1,1.0,2011-03-16,2053,Aqua,MODIS,100,6.2,299.2,116.5,D,0
32.7967,-115.6344,319.3,1.6,1.3,2011-03-25,528,Terra,MODIS,98,6.2,285.8,40.1,N,0
32.7934,-115.6515,354.1,1.6,1.3,2011-03-25,528,Terra,MODIS,100,6.2,289.0,153.4,N,0
32.8078,-115.6374,400.0,1.6,1.3,2011-03-25,528,Terra,MODIS,100,6.2,289.8,530.4,N,0
32.8045,-115.6546,463.1,1.6,1.3,2011-03-25,528,Terra,MODIS,100,6.2,304.2,1870.2,N,0
32.8107,-115.6513,384.1,1.1,1.0,2011-03-25,946,Aqua,MODIS,100,6.2,289.2,187.4,N,0
32.8089,-115.6402,399.4,1.1,1.0,2011-03-25,946,Aqua,MODIS,100,6.2,296.2,272.7,N,0
32.8016,-115.6533,412.8,1.1,1.0,2011-03-25,946,Aqua,MODIS,100,6.2,291.2,369.2,N,0
32.7998,-115.6422,442.2,1.1,1.0,2011-03-25,946,Aqua,MODIS,100,6.2,304.6,669.8,N,0
38.1416,-121.5869,366.5,1.1,1.0,2011-04-04,2125,Aqua,MODIS,94,6.2,302.3,111.5,D,0
38.1618,-121.5782,394.3,1.1,1.0,2011-04-04,2125,Aqua,MODIS,100,6.2,302.8,244.0,D,0
39.8812,-121.6159,367.7,1.0,1.0,2011-04-06,2113,Aqua,MODIS,100,6.2,286.9,108.4,D,0
39.2933,-122.2096,385.5,1.0,1.0,2011-04-06,2113,Aqua,MODIS,100,6.2,303.5,169.6,D,0
39.8917,-121.6065,355.1,1.0,1.0,2011-04-06,2113,Aqua,MODIS,98,6.2,284.4,74.8,D,0
39.8829,-121.6043,357.7,1.0,1.0,2011-04-06,2113,Aqua,MODIS,99,6.2,285.4,79.8,D,0
39.2737,-122.2166,339.0,1.0,1.0,2011-04-06,2113,Aqua,MODIS,91,6.2,296.2,33.6,D,0
39.89,-121.6181,359.3,1.0,1.0,2011-04-06,2113,Aqua,MODIS,99,6.2,288.0,84.8,D,0
39.2879,-122.1841,337.5,1.0,1.0,2011-04-06,2113,Aqua,MODIS,91,6.2,300.2,32.3,D,0
39.3824,-121.9562,348.5,1.0,1.0,2011-04-10,1908,Terra,MODIS,95,6.2,298.7,55.0,D,0
38.8521,-121.7661,353.4,1.0,1.0,2011-04-10,1908,Terra,MODIS,97,6.2,299.8,67.9,D,0
38.7569,-121.5828,368.1,1.0,1.0,2011-04-10,1908,Terra,MODIS,94,6.2,297.5,113.1,D,0
39.5861,-122.1253,355.5,1.2,1.1,2011-04-11,2132,Aqua,MODIS,98,6.2,302.9,91.7,D,0
38.1724,-121.5723,349.6,1.3,1.1,2011-04-14,1844,Terra,MODIS,96,6.2,295.1,86.6,D,0
38.1708,-121.5572,340.9,1.3,1.1,2011-04-14,1844,Terra,MODIS,92,6.2,295.2,61.8,D,0
39.5288,-121.9231,341.5,1.0,1.0,2011-04-26,1908,Terra,MODIS,92,6.2,305.5,39.9,D,0
34.8281,-114.5916,359.4,1.0,1.0,2011-04-26,2047,Aqua,MODIS,99,6.2,314.6,68.8,D,0
41.9155,-121.3971,365.4,1.5,1.2,2011-04-26,2049,Aqua,MODIS,100,6.2,303.0,165.8,D,0
38.9419,-121.4574,341.1,2.0,1.4,2011-05-02,1832,Terra,MODIS,91,6.2,298.4,106.9,D,0
40.8627,-121.2078,358.6,1.1,1.1,2011-05-03,1914,Terra,MODIS,99,6.2,295.0,96.8,D,0
38.1576,-121.5654,345.7,1.5,1.2,2011-05-03,2054,Aqua,MODIS,93,6.2,306.3,76.5,D,0
38.7976,-121.4106,345.4,1.4,1.2,2011-05-03,2054,Aqua,MODIS,93,6.2,306.3,73.1,D,0
40.8613,-121.2048,377.4,1.3,1.1,2011-05-03,2055,Aqua,MODIS,100,6.2,301.2,199.7,D,0
40.8699,-121.2156,343.3,1.0,1.0,2011-05-05,1902,Terra,MODIS,92,6.2,304.1,41.8,D,0
36.2212,-119.311,344.5,1.2,1.1,2011-05-09,1839,Terra,MODIS,92,6.2,301.3,54.0,D,0
36.4253,-121.2352,341.3,1.0,1.0,2011-05-13,612,Terra,MODIS,100,6.2,287.7,48.0,N,0
36.4237,-121.2462,367.3,1.0,1.0,2011-05-13,612,Terra,MODIS,100,6.2,291.7,110.8,N,0
39.7102,-123.0773,360.7,1.1,1.1,2011-05-13,2131,Aqua,MODIS,100,6.2,286.5,102.9,D,0
34.21,-119.1283,351.0,1.1,1.0,2011-05-15,2117,Aqua,MODIS,95,6.2,302.5,61.9,D,0
32.8203,-114.4911,358.1,1.2,1.1,2011-05-19,534,Terra,MODIS,100,6.2,298.0,104.3,N,0
32.8182,-114.5035,374.8,1.2,1.1,2011-05-19,534,Terra,MODIS,100,6.2,300.2,170.7,N,0
32.8298,-114.4934,376.7,1.2,1.1,2011-05-19,534,Terra,MODIS,100,6.2,291.6,179.2,N,0
32.8278,-114.5056,388.9,1.2,1.1,2011-05-19,534,Terra,MODIS,100,6.2,293.8,246.7,N,0
32.826,-114.4939,348.7,1.0,1.0,2011-05-19,2052,Aqua,MODIS,92,6.2,308.9,44.5,D,0
