latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
33.9385,-117.5989,333.7,3.9,1.8,2003-01-06,1031,Aqua,MODIS,100,6.2,286.8,262.6,N,0
33.9343,-117.6092,334.8,3.9,1.8,2003-01-06,1031,Aqua,MODIS,100,6.2,286.7,273.9,N,0
34.0533,-118.8665,325.2,3.1,1.7,2003-01-07,524,Terra,MODIS,100,6.2,290.4,126.6,N,0
34.0519,-118.8717,328.6,3.1,1.7,2003-01-07,524,Terra,MODIS,100,6.2,290.8,148.9,N,0
33.304,-116.3611,361.8,1.1,1.0,2003-02-03,1847,Terra,MODIS,100,6.2,299.3,99.9,D,0
33.1065,-115.4503,364.2,3.9,1.8,2003-02-05,2007,Aqua,MODIS,100,6.2,297.3,683.2,D,0
33.1168,-115.4492,366.3,3.9,1.8,2003-02-05,2007,Aqua,MODIS,100,6.2,295.5,728.9,D,0
33.4467,-114.7193,367.6,1.0,1.0,2003-02-06,2049,Aqua,MODIS,100,6.2,300.5,105.4,D,0
41.4522,-124.0193,340.1,1.3,1.1,2003-02-07,2135,Aqua,MODIS,92,6.2,286.6,64.6,D,0
32.9986,-115.4193,348.8,1.3,1.1,2003-02-08,2037,Aqua,MODIS,95,6.2,298.4,82.7,D,0
36.4373,-119.5136,337.9,1.0,1.0,2003-02-11,2109,Aqua,MODIS,91,6.2,292.5,38.2,D,0
36.2485,-120.0826,354.8,1.0,1.0,2003-02-11,2109,Aqua,MODIS,98,6.2,292.4,71.8,D,0
33.4703,-114.7018,353.2,1.0,1.0,2003-02-21,1834,Terra,MODIS,97,6.2,301.9,67.2,D,0
38.975,-121.8418,343.0,1.3,1.1,2003-03-04,2128,Aqua,MODIS,93,6.2,296.6,63.8,D,0
34.3597,-118.9959,337.9,1.1,1.1,2003-03-05,1858,Terra,MODIS,91,6.2,291.8,45.7,D,0
34.3577,-118.9984,344.4,1.1,1.0,2003-03-06,2114,Aqua,MODIS,93,6.2,297.0,53.8,D,0
39.3425,-121.7935,348.0,1.0,1.0,2003-03-06,2116,Aqua,MODIS,95,6.2,298.2,56.1,D,0
39.7355,-122.745,374.1,1.0,1.0,2003-03-06,2116,Aqua,MODIS,100,6.2,300.7,130.5,D,0
39.6054,-122.094,370.2,1.0,1.0,2003-03-06,2116,Aqua,MODIS,100,6.2,300.6,113.4,D,0
39.7372,-122.7335,339.9,1.0,1.0,2003-03-06,2116,Aqua,MODIS,92,6.2,291.4,42.6,D,0
39.3458,-121.7318,339.0,3.7,1.8,2003-03-07,2159,Aqua,MODIS,91,6.2,294.5,262.9,D,0
32.8684,-115.6896,349.7,1.1,1.0,2003-03-08,2101,Aqua,MODIS,94,6.2,314.4,60.4,D,0
34.4011,-118.7653,346.5,1.3,1.1,2003-03-10,2050,Aqua,MODIS,93,6.2,305.2,67.8,D,0
33.7984,-117.3962,349.9,1.5,1.2,2003-03-11,1822,Terra,MODIS,95,6.2,300.4,106.1,D,0
39.3862,-121.7405,422.9,1.0,1.0,2003-03-12,1903,Terra,MODIS,100,6.2,303.4,415.3,D,0
39.3951,-121.7384,337.9,1.0,1.0,2003-03-12,1903,Terra,MODIS,91,6.2,295.3,35.2,D,0
37.8202,-120.9219,339.8,1.0,1.0,2003-03-12,1904,Terra,MODIS,91,6.2,296.4,39.2,D,0
34.2214,-118.2122,367.9,1.4,1.2,2003-03-13,2120,Aqua,MODIS,100,6.2,303.5,167.5,D,0
34.223,-118.1975,347.1,1.4,1.2,2003-03-13,2120,Aqua,MODIS,93,6.2,300.0,82.2,D,0
35.5242,-119.7467,360.0,1.0,1.0,2003-03-14,1852,Terra,MODIS,100,6.2,298.9,79.5,D,0
35.5227,-119.7359,362.3,1.0,1.0,2003-03-14,1852,Terra,MODIS,100,6.2,299.8,86.1,D,0
34.4023,-118.7604,344.4,1.2,1.1,2003-03-25,1834,Terra,MODIS,93,6.2,302.5,61.5,D,0
41.8936,-121.4553,353.3,1.0,1.0,2003-03-28,1903,Terra,MODIS,97,6.2,294.4,66.7,D,0
39.5622,-121.8146,352.3,1.1,1.0,2003-03-29,2121,Aqua,MODIS,97,6.2,310.6,65.4,D,0
39.4216,-122.2177,347.7,1.0,1.0,2003-03-31,2109,Aqua,MODIS,95,6.2,296.0,53.5,D,0
37.6208,-118.6443,361.2,1.1,1.1,2003-04-01,1839,Terra,MODIS,100,6.2,289.0,103.4,D,0
33.5047,-116.1552,343.4,1.0,1.0,2003-04-01,1840,Terra,MODIS,91,6.2,309.5,36.4,D,0
35.0479,-119.069,354.0,1.1,1.0,2003-04-01,1840,Terra,MODIS,97,6.2,303.7,71.6,D,0
37.5738,-118.6706,342.6,1.2,1.1,2003-04-07,2115,Aqua,MODIS,91,6.2,299.3,53.3,D,0
39.4962,-122.1849,340.1,1.0,1.0,2003-04-07,2115,Aqua,MODIS,92,6.2,302.4,32.9,D,0
39.2957,-122.201,340.8,1.1,1.0,2003-04-09,2103,Aqua,MODIS,92,6.2,300.1,42.7,D,0
32.82,-116.5093,350.0,1.0,1.0,2003-04-10,1834,Terra,MODIS,94,6.2,302.6,56.5,D,0
32.9404,-115.5939,360.2,1.2,1.1,2003-05-10,1846,Terra,MODIS,100,6.2,305.2,101.3,D,0
32.9425,-115.6065,344.9,1.2,1.1,2003-05-10,1846,Terra,MODIS,91,6.2,306.4,54.8,D,0
36.4585,-119.1911,370.2,1.2,1.1,2003-05-13,2050,Aqua,MODIS,100,6.2,315.5,135.8,D,0
