latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.0657,-121.742,340.3,1.4,1.2,2014-01-03,950,Aqua,MODIS,100,6.2,284.1,80.1,N,0
40.0635,-121.7463,347.2,1.1,1.1,2014-01-03,1915,Terra,MODIS,95,6.2,290.2,66.4,D,0
40.8055,-123.7886,376.9,1.3,1.1,2014-01-04,2138,Aqua,MODIS,100,6.2,292.1,201.5,D,0
40.8039,-123.8035,385.8,1.3,1.1,2014-01-04,2138,Aqua,MODIS,100,6.2,295.7,254.6,D,0
40.0566,-121.7611,353.5,1.0,1.0,2014-01-05,1903,Terra,MODIS,97,6.2,293.1,69.1,D,0
40.0582,-121.7728,351.7,1.0,1.0,2014-01-05,1903,Terra,MODIS,97,6.2,293.0,64.4,D,0
39.4065,-121.6658,342.7,1.0,1.0,2014-01-08,2113,Aqua,MODIS,93,6.2,285.3,49.0,D,0
39.2651,-122.2245,384.6,1.3,1.1,2014-01-10,2101,Aqua,MODIS,100,6.2,289.7,248.2,D,0
39.5943,-122.0117,339.3,1.2,1.1,2014-01-10,2101,Aqua,MODIS,91,6.2,286.1,57.9,D,0
36.2085,-118.5341,340.4,1.0,1.0,2014-01-15,600,Terra,MODIS,100,6.2,281.4,49.2,N,0
36.2174,-118.5361,326.9,1.0,1.0,2014-01-15,600,Terra,MODIS,100,6.2,278.2,29.9,N,0
39.2677,-122.2644,377.4,1.0,1.0,2014-01-15,2119,Aqua,MODIS,100,6.2,306.3,138.7,D,0
34.1655,-117.86,402.8,1.0,1.0,2014-01-16,1845,Terra,MODIS,100,6.2,315.3,266.9,D,0
34.1639,-117.8491,378.6,1.0,1.0,2014-01-16,1845,Terra,MODIS,100,6.2,312.1,142.6,D,0
34.1583,-117.8725,342.0,1.0,1.0,2014-01-16,1845,Terra,MODIS,92,6.2,308.0,41.5,D,0
34.1566,-117.8617,339.6,1.0,1.0,2014-01-16,1845,Terra,MODIS,91,6.2,305.9,37.4,D,0
34.1542,-117.9064,382.4,1.0,1.0,2014-01-16,1845,Terra,MODIS,94,6.2,304.1,160.7,D,0
