latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
32.8926,-116.4992,359.6,1.0,1.0,2002-01-08,1842,Terra,MODIS,99,6.2,297.7,84.1,D,0
32.8943,-116.5098,401.5,1.0,1.0,2002-01-08,1842,Terra,MODIS,100,6.2,303.8,263.5,D,0
34.5869,-119.4559,361.8,1.1,1.0,2002-01-13,1900,Terra,MODIS,100,6.2,293.5,101.3,D,0
33.8672,-117.6662,334.3,1.4,1.2,2002-02-10,543,Terra,MODIS,100,6.2,286.9,57.6,N,0
33.8586,-117.6714,361.9,1.4,1.2,2002-02-10,543,Terra,MODIS,100,6.2,289.2,149.0,N,0
33.8645,-117.6809,323.0,1.4,1.2,2002-02-10,543,Terra,MODIS,100,6.2,286.8,35.4,N,0
33.3996,-117.2955,327.4,1.9,1.4,2002-02-11,625,Terra,MODIS,100,6.2,286.6,69.6,N,0
33.3713,-117.2853,345.2,1.9,1.4,2002-02-11,625,Terra,MODIS,100,6.2,285.7,144.1,N,0
33.4173,-117.2349,327.9,1.9,1.4,2002-02-11,625,Terra,MODIS,100,6.2,286.4,74.2,N,0
33.4014,-117.275,333.8,1.9,1.4,2002-02-11,625,Terra,MODIS,100,6.2,287.7,91.6,N,0
33.3771,-117.2722,315.4,1.9,1.4,2002-02-11,625,Terra,MODIS,91,6.2,282.5,41.5,N,0
33.3754,-117.2923,326.6,1.9,1.4,2002-02-11,625,Terra,MODIS,100,6.2,284.7,70.2,N,0
39.3082,-122.2424,396.4,1.1,1.0,2002-02-14,1858,Terra,MODIS,100,6.2,302.3,257.0,D,0
39.4901,-122.1539,366.6,1.1,1.0,2002-02-14,1858,Terra,MODIS,100,6.2,296.2,117.1,D,0
39.322,-122.2013,367.4,1.1,1.0,2002-02-14,1858,Terra,MODIS,100,6.2,294.6,118.8,D,0
39.2989,-122.2443,400.2,1.1,1.0,2002-02-14,1858,Terra,MODIS,100,6.2,297.2,283.7,D,0
39.2511,-122.1739,353.0,1.0,1.0,2002-02-28,1910,Terra,MODIS,97,6.2,293.3,67.9,D,0
39.2601,-122.1716,396.6,1.0,1.0,2002-02-28,1910,Terra,MODIS,100,6.2,299.7,237.1,D,0
