latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
32.6794,-115.646,350.4,2.1,1.4,2004-01-12,2025,Aqua,MODIS,95,6.2,301.5,168.4,D,0
32.8298,-115.6344,346.6,2.0,1.4,2004-01-12,2025,Aqua,MODIS,94,6.2,303.0,139.4,D,0
35.0637,-120.0572,343.5,1.0,1.0,2004-01-13,2108,Aqua,MODIS,93,6.2,294.3,48.0,D,0
35.0729,-120.066,343.1,1.0,1.0,2004-01-13,2108,Aqua,MODIS,93,6.2,296.3,47.6,D,0
36.6332,-118.9656,347.0,1.0,1.0,2004-01-13,2109,Aqua,MODIS,95,6.2,294.0,58.8,D,0
36.6373,-118.9594,370.8,1.1,1.1,2004-01-14,1840,Terra,MODIS,100,6.2,290.1,142.2,D,0
35.0718,-120.0788,377.0,1.2,1.1,2004-01-14,1840,Terra,MODIS,100,6.2,295.8,185.0,D,0
35.0702,-120.0654,352.5,1.2,1.1,2004-01-14,1840,Terra,MODIS,97,6.2,296.9,88.0,D,0
34.3783,-118.8616,343.4,1.1,1.0,2004-01-15,2056,Aqua,MODIS,93,6.2,298.5,50.9,D,0
34.3918,-118.7196,361.3,1.1,1.0,2004-01-15,2056,Aqua,MODIS,100,6.2,299.2,94.9,D,0
35.0677,-120.0727,357.2,1.4,1.2,2004-01-17,1911,Terra,MODIS,99,6.2,295.9,126.8,D,0
35.0531,-120.0861,345.5,1.8,1.3,2004-01-17,2044,Aqua,MODIS,94,6.2,293.9,121.9,D,0
35.0646,-120.0892,351.7,1.8,1.3,2004-01-17,2044,Aqua,MODIS,97,6.2,294.0,152.5,D,0
39.6046,-121.9569,399.9,1.0,1.0,2004-01-20,2116,Aqua,MODIS,94,6.2,295.7,256.4,D,0
36.8183,-119.1275,346.6,2.7,1.6,2004-01-22,1928,Terra,MODIS,95,6.2,284.1,246.4,D,0
34.5016,-120.4945,361.6,1.1,1.0,2004-01-22,2102,Aqua,MODIS,100,6.2,298.5,106.0,D,3
36.8216,-119.1414,346.4,1.0,1.0,2004-01-22,2103,Aqua,MODIS,94,6.2,288.2,55.1,D,0
32.7585,-115.5179,387.1,1.3,1.1,2004-01-26,2037,Aqua,MODIS,100,6.2,301.6,271.1,D,0
32.7343,-115.7153,344.3,1.3,1.2,2004-01-26,2037,Aqua,MODIS,93,6.2,299.2,69.7,D,0
32.6747,-115.6552,385.9,1.3,1.1,2004-01-29,2108,Aqua,MODIS,100,6.2,310.6,240.6,D,0
32.6831,-115.6701,364.9,1.3,1.1,2004-01-29,2108,Aqua,MODIS,100,6.2,308.9,129.9,D,0
32.6847,-115.6568,364.9,1.3,1.1,2004-01-29,2108,Aqua,MODIS,100,6.2,307.2,129.8,D,0
32.6732,-115.6685,378.2,1.3,1.1,2004-01-29,2108,Aqua,MODIS,100,6.2,309.2,193.8,D,0
32.8245,-116.4587,351.4,1.2,1.1,2004-02-02,2043,Aqua,MODIS,96,6.2,287.1,88.6,D,0
32.906,-115.5425,340.0,1.6,1.2,2004-02-04,2031,Aqua,MODIS,91,6.2,301.5,76.1,D,0
33.4551,-114.7016,375.4,1.3,1.1,2004-02-06,1846,Terra,MODIS,100,6.2,300.8,199.1,D,0
33.4526,-114.6878,362.3,1.3,1.1,2004-02-06,1846,Terra,MODIS,100,6.2,296.5,135.3,D,0
36.6333,-119.3301,348.7,1.0,1.0,2004-02-14,2109,Aqua,MODIS,95,6.2,294.6,58.5,D,0
36.5583,-119.9466,356.1,1.0,1.0,2004-02-14,2109,Aqua,MODIS,98,6.2,300.8,71.8,D,0
35.5893,-119.5573,343.4,1.0,1.0,2004-02-14,2109,Aqua,MODIS,93,6.2,300.5,43.9,D,0
41.8592,-121.3329,342.6,1.1,1.0,2004-03-08,2117,Aqua,MODIS,93,6.2,303.6,46.1,D,0
41.8316,-121.5072,337.5,1.1,1.0,2004-03-12,1914,Terra,MODIS,91,6.2,298.8,39.3,D,0
