latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
33.5807,-117.6418,327.4,3.0,1.6,2007-01-06,636,Terra,MODIS,100,6.2,281.1,143.7,N,0
33.5806,-117.647,320.6,3.0,1.6,2007-01-06,636,Terra,MODIS,100,6.2,280.6,109.8,N,0
37.2975,-119.6794,352.0,1.6,1.2,2007-01-10,2130,Aqua,MODIS,97,6.2,289.6,128.5,D,0
34.7809,-120.1289,352.3,1.4,1.2,2007-01-10,2130,Aqua,MODIS,97,6.2,293.8,104.5,D,0
34.7824,-120.1147,389.9,1.4,1.2,2007-01-10,2130,Aqua,MODIS,100,6.2,295.1,313.4,D,0
39.2357,-122.2383,434.2,1.1,1.0,2007-01-11,1856,Terra,MODIS,100,6.2,302.2,593.0,D,0
39.2373,-122.2506,384.7,1.1,1.0,2007-01-11,1856,Terra,MODIS,100,6.2,290.4,195.5,D,0
39.2431,-122.2785,360.0,2.3,1.5,2007-01-12,1939,Terra,MODIS,99,6.2,285.0,292.1,D,0
39.2305,-122.2832,363.2,2.3,1.5,2007-01-12,1939,Terra,MODIS,100,6.2,282.1,322.4,D,0
37.6422,-120.6009,364.7,1.0,1.0,2007-01-12,2118,Aqua,MODIS,100,6.2,289.1,108.0,D,0
39.2713,-122.2383,385.9,1.0,1.0,2007-01-12,2119,Aqua,MODIS,100,6.2,294.4,182.4,D,0
39.2729,-122.2268,372.3,1.0,1.0,2007-01-12,2119,Aqua,MODIS,100,6.2,287.4,127.1,D,0
35.2364,-120.8569,323.1,1.5,1.2,2007-01-15,630,Terra,MODIS,100,6.2,276.9,48.5,N,0
35.2382,-120.8577,337.1,3.6,1.8,2007-01-15,1046,Aqua,MODIS,100,6.2,278.6,277.7,N,0
35.231,-120.8539,329.9,3.6,1.8,2007-01-15,1046,Aqua,MODIS,100,6.2,277.7,209.5,N,0
39.3129,-122.1505,359.7,2.2,1.5,2007-01-15,2149,Aqua,MODIS,94,6.2,287.7,283.7,D,0
39.3095,-122.1552,362.0,2.2,1.5,2007-01-15,2149,Aqua,MODIS,94,6.2,287.5,304.1,D,0
36.6884,-119.0042,345.7,1.2,1.1,2007-01-16,2053,Aqua,MODIS,94,6.2,282.8,72.2,D,0
35.4805,-119.1772,340.7,1.2,1.1,2007-01-18,1903,Terra,MODIS,92,6.2,288.7,60.4,D,0
35.4738,-119.1749,348.8,1.0,1.0,2007-01-20,1851,Terra,MODIS,95,6.2,289.1,58.8,D,0
38.5954,-122.137,371.7,1.0,1.0,2007-01-21,2112,Aqua,MODIS,100,6.2,289.0,127.0,D,0
38.5936,-122.1488,354.3,1.0,1.0,2007-01-21,2112,Aqua,MODIS,98,6.2,292.4,75.0,D,0
38.6043,-122.1392,385.0,1.0,1.0,2007-01-21,2112,Aqua,MODIS,100,6.2,298.3,181.8,D,0
36.1515,-121.2412,371.1,1.0,1.0,2007-01-21,2112,Aqua,MODIS,100,6.2,295.1,121.3,D,0
39.2096,-122.2067,339.7,2.8,1.6,2007-01-22,2156,Aqua,MODIS,92,6.2,293.6,183.9,D,0
32.859,-115.596,341.1,2.5,1.5,2007-01-26,2129,Aqua,MODIS,91,6.2,302.6,151.7,D,0
32.865,-115.6183,348.0,2.5,1.5,2007-01-26,2129,Aqua,MODIS,94,6.2,300.9,199.2,D,0
32.857,-115.6228,349.0,2.5,1.5,2007-01-26,2129,Aqua,MODIS,95,6.2,302.6,207.8,D,0
34.9736,-120.154,351.6,1.4,1.2,2007-01-26,2130,Aqua,MODIS,96,6.2,297.2,102.8,D,0
34.9877,-120.1759,355.6,1.4,1.2,2007-01-26,2130,Aqua,MODIS,98,6.2,301.7,113.1,D,0
39.2165,-122.1695,344.3,1.5,1.2,2007-01-29,1844,Terra,MODIS,94,6.2,289.8,89.1,D,0
39.5905,-122.0564,341.6,1.5,1.2,2007-01-30,1927,Terra,MODIS,92,6.2,291.5,85.6,D,0
39.2244,-122.2511,338.5,1.1,1.1,2007-01-30,2107,Aqua,MODIS,91,6.2,295.6,44.3,D,0
39.5595,-122.0893,352.0,1.1,1.0,2007-01-30,2107,Aqua,MODIS,97,6.2,294.2,73.2,D,0
39.478,-121.2131,357.7,2.6,1.5,2007-01-31,2150,Aqua,MODIS,93,6.2,285.4,330.4,D,0
33.1317,-115.4519,395.2,1.0,1.0,2007-02-01,2053,Aqua,MODIS,100,6.2,313.0,223.3,D,0
38.2016,-120.094,342.7,1.0,1.0,2007-02-06,2113,Aqua,MODIS,93,6.2,287.5,50.1,D,0
40.6974,-122.9241,363.1,1.0,1.0,2007-02-06,2113,Aqua,MODIS,100,6.2,289.8,99.4,D,0
40.6956,-122.9359,395.5,1.0,1.0,2007-02-06,2113,Aqua,MODIS,100,6.2,298.3,236.6,D,0
41.0423,-123.9648,317.5,1.1,1.0,2007-02-09,626,Terra,MODIS,95,6.2,281.1,22.2,N,0
32.9184,-115.4401,348.0,1.1,1.1,2007-02-15,2105,Aqua,MODIS,94,6.2,302.2,63.2,D,0
