latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
40.6659,-121.8839,338.3,1.1,1.1,2019-01-04,2125,Aqua,MODIS,91,6.03,283.3,49.2,D,0
35.5624,-119.2215,344.1,1.1,1.0,2019-01-08,2059,Aqua,MODIS,94,6.03,278.9,58.8,D,0
35.5654,-119.2229,357.6,1.1,1.0,2019-01-12,1857,Terra,MODIS,99,6.03,290.0,87.6,D,0
33.0819,-115.4374,340.5,3.1,1.7,2019-01-23,2016,Aqua,MODIS,92,6.03,295.5,220.6,D,0
32.9544,-116.5925,360.6,1.4,1.2,2019-01-29,2117,Aqua,MODIS,100,6.03,283.5,138.8,D,0
35.3785,-120.094,395.3,1.1,1.0,2019-01-31,2106,Aqua,MODIS,94,6.03,291.8,240.9,D,0
35.3875,-120.0961,370.5,1.1,1.0,2019-01-31,2106,Aqua,MODIS,94,6.03,290.5,124.6,D,0
36.4229,-120.3384,339.1,1.0,1.0,2019-01-31,2106,Aqua,MODIS,91,6.03,289.8,44.3,D,0
36.4211,-120.3499,347.9,1.0,1.0,2019-01-31,2106,Aqua,MODIS,95,6.03,290.5,61.6,D,0
38.7921,-120.5256,346.5,1.0,1.0,2019-01-31,2106,Aqua,MODIS,95,6.03,290.4,56.4,D,0
38.8081,-120.6019,351.6,1.0,1.0,2019-01-31,2106,Aqua,MODIS,97,6.03,289.3,68.2,D,0
33.6377,-117.4272,340.0,1.0,1.0,2019-02-08,1839,Terra,MODIS,92,6.03,288.7,44.7,D,0
33.1743,-115.5546,356.5,1.0,1.0,2019-02-09,2059,Aqua,MODIS,98,6.03,300.6,73.7,D,0
33.1728,-115.5653,350.3,1.0,1.0,2019-02-09,2059,Aqua,MODIS,96,6.03,302.0,59.5,D,0
32.6964,-115.5943,345.6,1.3,1.1,2019-02-23,2111,Aqua,MODIS,93,6.03,302.4,65.7,D,0
32.6949,-115.6076,340.5,1.3,1.1,2019-02-23,2111,Aqua,MODIS,91,6.03,305.7,51.5,D,0
36.6314,-119.3301,341.5,1.0,1.0,2019-03-11,2112,Aqua,MODIS,92,6.03,294.2,42.8,D,0
33.0492,-115.3343,348.1,1.0,1.0,2019-03-13,2059,Aqua,MODIS,94,6.03,306.5,49.9,D,0
38.5003,-120.6878,341.1,1.1,1.0,2019-03-18,2119,Aqua,MODIS,91,6.03,297.5,45.4,D,0
33.5291,-116.0853,344.7,1.0,1.0,2019-03-22,2053,Aqua,MODIS,92,6.03,307.5,42.0,D,0
36.6718,-119.6468,340.7,1.0,1.0,2019-04-02,1857,Terra,MODIS,91,6.03,301.1,35.7,D,0
35.6433,-120.4677,349.1,1.0,1.0,2019-04-12,2112,Aqua,MODIS,94,6.03,303.5,52.8,D,0
39.3505,-122.1916,349.8,1.8,1.3,2019-04-13,1838,Terra,MODIS,96,6.03,301.2,131.3,D,0
39.3429,-122.1771,344.9,1.8,1.3,2019-04-13,1838,Terra,MODIS,94,6.03,301.4,103.9,D,0
39.234,-122.242,357.1,1.8,1.3,2019-04-13,1838,Terra,MODIS,98,6.03,301.5,174.1,D,0
39.3524,-121.7469,397.6,1.1,1.0,2019-04-18,1857,Terra,MODIS,100,6.03,312.5,246.9,D,0
36.3207,-119.0633,342.0,1.0,1.0,2019-04-20,1845,Terra,MODIS,91,6.03,300.8,40.1,D,0
40.2343,-120.8049,380.9,1.2,1.1,2019-04-23,1915,Terra,MODIS,94,6.03,290.4,199.6,D,0
40.2351,-120.8252,353.2,1.2,1.1,2019-04-23,1915,Terra,MODIS,97,6.03,285.5,87.5,D,0
40.2326,-120.8113,382.6,1.2,1.1,2019-04-23,1915,Terra,MODIS,100,6.03,292.0,211.2,D,0
40.2302,-120.7977,347.4,1.2,1.1,2019-04-23,1915,Terra,MODIS,94,6.03,283.5,71.6,D,0
39.9213,-122.047,369.1,1.1,1.0,2019-04-23,1915,Terra,MODIS,100,6.03,307.1,117.8,D,0
40.2291,-120.8029,343.9,1.3,1.1,2019-04-23,2055,Aqua,MODIS,92,6.03,292.0,65.3,D,0
40.2264,-120.8174,368.6,1.3,1.1,2019-04-23,2055,Aqua,MODIS,100,6.03,295.6,152.6,D,0
40.2291,-120.7261,351.6,4.8,2.0,2019-04-24,1957,Terra,MODIS,97,6.03,294.5,628.1,D,0
40.23,-120.73,346.0,4.8,2.0,2019-04-24,1957,Terra,MODIS,94,6.03,294.3,513.1,D,0
39.5359,-122.1034,344.1,1.5,1.2,2019-04-24,2138,Aqua,MODIS,92,6.03,313.7,52.2,D,0
39.7237,-123.2346,363.8,1.3,1.1,2019-04-24,2138,Aqua,MODIS,100,6.03,303.9,130.7,D,0
39.7221,-123.2497,398.8,1.3,1.1,2019-04-24,2138,Aqua,MODIS,100,6.03,312.4,348.2,D,0
39.7209,-123.2397,369.1,1.3,1.1,2019-04-24,2138,Aqua,MODIS,100,6.03,306.0,154.9,D,0
39.7193,-123.2549,346.4,1.3,1.1,2019-04-24,2138,Aqua,MODIS,93,6.03,305.8,69.3,D,0
39.731,-123.2414,351.0,1.3,1.1,2019-04-24,2138,Aqua,MODIS,96,6.03,304.6,83.8,D,0
39.7293,-123.2571,347.9,1.3,1.1,2019-04-24,2138,Aqua,MODIS,94,6.03,305.4,74.1,D,0
40.2199,-120.7233,356.5,1.8,1.3,2019-04-24,2138,Aqua,MODIS,92,6.03,299.1,167.1,D,0
40.2318,-120.7239,345.7,1.8,1.3,2019-04-24,2138,Aqua,MODIS,93,6.03,300.6,109.0,D,0
41.6519,-121.9601,354.2,1.6,1.2,2019-04-24,2138,Aqua,MODIS,97,6.03,297.1,130.7,D,0
41.88,-121.4414,358.9,1.7,1.3,2019-04-24,2138,Aqua,MODIS,99,6.03,308.1,159.3,D,0
39.924,-122.046,359.6,1.0,1.0,2019-04-25,1903,Terra,MODIS,99,6.03,308.8,75.2,D,0
39.5912,-122.0406,356.5,1.0,1.0,2019-04-25,1903,Terra,MODIS,98,6.03,313.5,62.3,D,0
39.2479,-121.5819,348.8,1.0,1.0,2019-04-25,1903,Terra,MODIS,94,6.03,309.4,47.9,D,0
39.1293,-123.1783,347.6,1.0,1.0,2019-04-26,2125,Aqua,MODIS,93,6.03,311.0,46.7,D,2
39.5263,-121.9278,353.5,1.2,1.1,2019-04-27,1851,Terra,MODIS,97,6.03,311.8,76.7,D,0
39.6968,-122.2523,339.2,1.2,1.1,2019-04-30,1921,Terra,MODIS,91,6.03,296.0,51.1,D,0
34.0533,-117.6396,345.3,1.0,1.0,2019-04-30,2059,Aqua,MODIS,92,6.03,305.7,43.8,D,2
34.0623,-117.6415,345.4,1.0,1.0,2019-04-30,2059,Aqua,MODIS,92,6.03,302.2,43.5,D,2
39.6964,-122.2478,340.6,1.3,1.1,2019-04-30,2101,Aqua,MODIS,92,6.03,297.6,56.4,D,0
40.6247,-121.4705,355.0,1.0,1.0,2019-05-02,1909,Terra,MODIS,98,6.03,300.1,70.8,D,0
40.6228,-121.4587,373.3,1.0,1.0,2019-05-02,1909,Terra,MODIS,100,6.03,301.8,126.9,D,0
39.0748,-120.7387,360.2,1.1,1.0,2019-05-02,1909,Terra,MODIS,100,6.03,296.8,97.3,D,0
37.7065,-118.9072,366.2,1.7,1.3,2019-05-03,2131,Aqua,MODIS,100,6.03,306.7,218.8,D,0
37.7065,-118.8957,322.5,1.0,1.0,2019-05-05,601,Terra,MODIS,100,6.03,277.1,25.2,N,0
