latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
34.4964,-115.5038,357.4,1.0,1.0,2015-01-13,2059,Aqua,MODIS,99,6.2,299.1,77.1,D,0
33.4503,-114.7219,341.3,1.2,1.1,2015-01-20,2105,Aqua,MODIS,92,6.2,296.9,54.1,D,0
33.4536,-114.7163,351.4,1.2,1.1,2015-01-20,2105,Aqua,MODIS,96,6.2,299.5,82.0,D,0
41.7487,-121.228,358.1,1.2,1.1,2015-01-22,2056,Aqua,MODIS,91,6.2,281.2,105.4,D,0
34.0082,-117.6312,324.2,1.1,1.0,2015-01-25,606,Terra,MODIS,100,6.2,288.4,26.4,N,0
39.4017,-122.5874,344.7,1.2,1.1,2015-01-29,1921,Terra,MODIS,94,6.2,292.0,66.6,D,0
32.9772,-116.5977,356.6,1.1,1.0,2015-02-04,1846,Terra,MODIS,98,6.2,297.9,86.6,D,0
38.9498,-120.398,376.1,2.0,1.4,2015-02-05,1927,Terra,MODIS,100,6.2,284.9,374.0,D,0
38.9452,-120.3769,341.0,2.0,1.4,2015-02-05,1927,Terra,MODIS,92,6.2,281.7,125.7,D,0
38.9418,-120.3837,346.4,2.0,1.4,2015-02-05,1927,Terra,MODIS,94,6.2,282.5,150.2,D,0
38.9463,-120.4048,351.9,2.0,1.4,2015-02-05,1927,Terra,MODIS,97,6.2,283.0,180.9,D,0
32.8479,-116.4417,352.3,1.0,1.0,2015-02-05,2105,Aqua,MODIS,96,6.2,300.6,67.8,D,0
39.8358,-120.606,339.4,1.0,1.0,2015-02-05,2107,Aqua,MODIS,91,6.2,282.6,45.1,D,0
37.3257,-119.2766,354.7,1.0,1.0,2015-02-05,2107,Aqua,MODIS,98,6.2,284.4,73.8,D,0
37.3289,-119.2544,357.4,1.0,1.0,2015-02-05,2107,Aqua,MODIS,99,6.2,285.0,80.3,D,0
33.5488,-114.6704,374.2,1.0,1.0,2015-02-06,1833,Terra,MODIS,100,6.2,300.7,129.7,D,0
33.329,-116.7691,344.0,1.0,1.0,2015-02-06,1834,Terra,MODIS,92,6.2,297.5,50.5,D,0
33.3276,-116.7583,347.9,1.0,1.0,2015-02-06,1834,Terra,MODIS,94,6.2,298.3,58.0,D,0
37.5131,-118.6307,349.7,1.6,1.2,2015-02-07,536,Terra,MODIS,100,6.2,272.2,128.8,N,0
32.7198,-115.6044,372.2,1.3,1.1,2015-02-12,2112,Aqua,MODIS,100,6.2,308.8,166.7,D,0
33.1207,-115.4443,381.0,1.0,1.0,2015-02-14,2059,Aqua,MODIS,100,6.2,308.5,152.3,D,0
33.1192,-115.4551,362.2,1.0,1.0,2015-02-14,2059,Aqua,MODIS,100,6.2,310.6,84.5,D,0
39.5469,-122.1611,350.2,1.0,1.0,2015-02-25,1903,Terra,MODIS,96,6.2,292.5,61.4,D,0
33.6388,-117.4173,355.2,1.6,1.3,2015-02-25,2041,Aqua,MODIS,98,6.2,297.1,147.8,D,0
36.6706,-120.6278,339.9,2.1,1.4,2015-03-03,2143,Aqua,MODIS,92,6.2,295.0,112.3,D,0
36.6181,-120.5739,338.6,1.8,1.3,2015-03-04,2048,Aqua,MODIS,91,6.2,297.2,84.5,D,0
39.2238,-122.2313,347.7,1.2,1.1,2015-03-05,2132,Aqua,MODIS,95,6.2,303.4,65.4,D,0
34.4944,-115.5133,342.2,1.7,1.3,2015-03-06,1857,Terra,MODIS,91,6.2,303.2,79.0,D,0
34.4909,-115.4958,382.1,1.7,1.3,2015-03-06,1857,Terra,MODIS,100,6.2,306.8,321.2,D,0
34.4929,-115.5066,367.2,1.5,1.2,2015-03-06,2035,Aqua,MODIS,100,6.2,311.0,170.2,D,0
39.31,-122.2051,364.1,1.1,1.1,2015-03-09,2107,Aqua,MODIS,100,6.2,313.1,102.8,D,0
41.3715,-121.7493,360.0,1.0,1.0,2015-03-09,2108,Aqua,MODIS,100,6.2,299.6,86.8,D,0
35.5639,-119.1832,345.4,1.0,1.0,2015-03-24,1845,Terra,MODIS,93,6.2,296.9,48.7,D,0
38.3392,-121.6093,339.9,1.2,1.1,2015-03-27,1915,Terra,MODIS,91,6.2,307.4,46.2,D,0
39.53,-122.1481,347.1,1.5,1.2,2015-03-27,2055,Aqua,MODIS,94,6.2,309.7,83.3,D,0
39.532,-122.1556,340.5,1.5,1.2,2015-03-27,2055,Aqua,MODIS,91,6.2,309.8,62.0,D,0
39.276,-122.1609,367.7,1.0,1.0,2015-03-29,1903,Terra,MODIS,100,6.2,311.0,99.2,D,0
36.6839,-120.6314,345.7,1.1,1.0,2015-03-29,1904,Terra,MODIS,92,6.2,310.8,45.3,D,0
36.6748,-120.6337,370.5,1.1,1.0,2015-03-29,1904,Terra,MODIS,100,6.2,311.4,114.3,D,0
36.6729,-120.6221,404.6,1.1,1.0,2015-03-29,1904,Terra,MODIS,100,6.2,315.8,291.3,D,0
39.3537,-121.8512,346.0,2.2,1.4,2015-03-29,2043,Aqua,MODIS,93,6.2,313.2,146.7,D,0
39.2611,-122.2309,340.8,1.2,1.1,2015-03-31,1851,Terra,MODIS,92,6.2,306.4,48.5,D,0
39.2512,-122.2327,342.7,1.2,1.1,2015-03-31,1851,Terra,MODIS,93,6.2,305.4,52.3,D,0
37.9542,-121.0577,339.5,1.5,1.2,2015-04-02,1839,Terra,MODIS,91,6.2,299.1,67.3,D,0
39.4707,-121.7708,342.9,1.2,1.1,2015-04-03,2101,Aqua,MODIS,92,6.2,311.2,50.2,D,0
41.8475,-121.5488,348.1,1.4,1.2,2015-04-10,1927,Terra,MODIS,95,6.2,301.5,90.2,D,0
41.9619,-121.4226,402.0,1.0,1.0,2015-04-10,2108,Aqua,MODIS,100,6.2,313.4,263.7,D,0
41.9704,-121.4316,352.2,1.0,1.0,2015-04-10,2108,Aqua,MODIS,97,6.2,305.6,62.5,D,0
41.9722,-121.4196,358.6,1.0,1.0,2015-04-10,2108,Aqua,MODIS,99,6.2,303.2,78.0,D,0
33.9044,-117.6024,348.4,1.4,1.2,2015-04-19,541,Terra,MODIS,100,6.2,291.7,93.8,N,0
33.9018,-117.6168,392.8,1.4,1.2,2015-04-19,541,Terra,MODIS,100,6.2,299.4,334.5,N,0
33.8992,-117.6312,326.8,1.4,1.2,2015-04-19,541,Terra,MODIS,100,6.2,290.9,40.9,N,0
33.9145,-117.6051,367.2,1.4,1.2,2015-04-19,541,Terra,MODIS,100,6.2,292.6,169.2,N,0
33.912,-117.6195,375.7,1.4,1.2,2015-04-19,541,Terra,MODIS,100,6.2,296.2,214.6,N,0
33.9094,-117.6339,325.4,1.4,1.2,2015-04-19,541,Terra,MODIS,100,6.2,290.3,38.1,N,0
33.921,-117.6126,333.0,1.4,1.2,2015-04-19,541,Terra,MODIS,100,6.2,287.5,54.2,N,0
39.3388,-122.2294,348.7,1.3,1.1,2015-04-19,2102,Aqua,MODIS,93,6.2,318.4,63.8,D,0
35.9286,-119.0421,344.2,2.6,1.5,2015-04-22,1814,Terra,MODIS,91,6.2,297.4,164.4,D,0
34.2922,-118.5178,428.0,1.2,1.1,2015-04-27,1833,Terra,MODIS,100,6.2,320.2,598.0,D,0
34.2938,-118.5307,396.0,1.2,1.1,2015-04-27,1833,Terra,MODIS,100,6.2,313.4,288.0,D,0
33.4217,-117.4664,347.7,1.1,1.1,2015-04-28,2054,Aqua,MODIS,91,6.2,315.0,45.9,D,0
33.4197,-117.4785,350.1,1.1,1.1,2015-04-28,2054,Aqua,MODIS,93,6.2,318.8,51.4,D,0
33.4311,-117.4685,370.0,1.1,1.1,2015-04-28,2054,Aqua,MODIS,100,6.2,318.3,117.0,D,0
33.4291,-117.4806,351.4,1.1,1.1,2015-04-28,2054,Aqua,MODIS,94,6.2,318.5,53.8,D,0
36.8021,-119.8624,347.5,1.1,1.0,2015-04-30,1904,Terra,MODIS,93,6.2,310.2,46.6,D,0
