latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.8591,-120.4803,346.6,1.4,1.2,2000-11-02,1851,Terra,MODIS,95,6.2,285.9,95.5,D,0
38.8583,-120.4905,318.5,1.6,1.2,2000-11-03,556,Terra,MODIS,97,6.2,279.9,37.0,N,0
41.715,-122.7332,339.7,1.1,1.1,2000-11-03,1934,Terra,MODIS,92,6.2,283.5,53.0,D,0
41.9359,-124.1341,340.5,1.0,1.0,2000-11-03,1934,Terra,MODIS,92,6.2,291.8,44.6,D,0
41.6536,-124.0142,350.3,2.3,1.5,2000-11-06,2004,Terra,MODIS,96,6.2,285.2,229.0,D,0
41.6476,-123.9879,346.1,2.4,1.5,2000-11-06,2004,Terra,MODIS,94,6.2,284.5,200.9,D,0
40.7491,-121.6812,349.5,1.1,1.0,2000-11-07,1909,Terra,MODIS,96,6.2,278.9,71.4,D,0
40.7474,-121.6685,339.7,1.1,1.0,2000-11-07,1909,Terra,MODIS,92,6.2,279.2,51.2,D,0
39.5551,-121.684,379.9,1.0,1.0,2000-11-07,1910,Terra,MODIS,100,6.2,298.1,163.7,D,0
39.5033,-123.6878,357.2,1.2,1.1,2000-11-07,1910,Terra,MODIS,99,6.2,286.9,107.1,D,0
38.4804,-120.4414,340.0,1.0,1.0,2000-11-07,1910,Terra,MODIS,92,6.2,286.6,45.6,D,0
38.4643,-120.4568,356.7,1.0,1.0,2000-11-07,1910,Terra,MODIS,98,6.2,287.3,79.5,D,0
38.4627,-120.4455,342.5,1.0,1.0,2000-11-07,1910,Terra,MODIS,93,6.2,286.7,49.6,D,0
37.9326,-119.9254,337.7,1.0,1.0,2000-11-07,1910,Terra,MODIS,91,6.2,284.8,41.6,D,0
40.9849,-122.7316,366.4,1.6,1.3,2000-11-09,1857,Terra,MODIS,94,6.2,277.4,224.9,D,0
39.24,-122.2319,365.4,1.1,1.0,2000-11-12,1928,Terra,MODIS,100,6.2,292.9,117.4,D,0
38.8009,-120.5662,324.5,1.0,1.0,2000-11-15,620,Terra,MODIS,100,6.2,272.7,27.4,N,0
39.9971,-123.9139,338.5,1.5,1.2,2000-11-16,1903,Terra,MODIS,91,6.2,280.2,80.9,D,0
38.24,-120.0784,356.0,1.0,1.0,2000-11-16,1904,Terra,MODIS,98,6.2,278.3,82.4,D,0
40.4681,-123.7451,342.7,1.4,1.2,2000-11-17,1946,Terra,MODIS,93,6.2,284.1,87.1,D,0
39.4325,-123.6675,342.5,1.5,1.2,2000-11-17,1946,Terra,MODIS,93,6.2,284.8,94.2,D,0
34.9981,-114.6427,369.0,1.0,1.0,2000-11-20,1840,Terra,MODIS,100,6.2,296.0,113.5,D,0
34.5273,-120.4408,357.0,1.0,1.0,2000-12-02,1904,Terra,MODIS,98,6.2,297.9,76.8,D,0
34.5249,-120.4283,397.3,1.2,1.1,2000-12-20,1852,Terra,MODIS,100,6.2,305.8,325.2,D,0
34.5233,-120.4151,343.0,1.2,1.1,2000-12-20,1852,Terra,MODIS,93,6.2,297.9,63.4,D,0
33.5104,-117.3129,359.0,1.0,1.0,2000-12-20,1852,Terra,MODIS,99,6.2,297.5,82.0,D,0
